EXT_SOURCE_2,EXT_SOURCE_3,PAYMENT_RATE,DAYS_BIRTH,EXT_SOURCE_1,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,INSTAL_DBD_MEAN,ANNUITY_INCOME_PERC,AMT_ANNUITY,DAYS_LAST_PHONE_CHANGE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INCOME_CREDIT_PERC,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_APP_CREDIT_PERC_VAR,INSTAL_DBD_MAX,INSTAL_DBD_SUM,BURO_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_MAX,INCOME_PER_PERSON,PREV_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,POS_NAME_CONTRACT_STATUS_Active_MEAN,ACTIVE_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_UPDATE_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_DPD_MEAN,PREV_AMT_ANNUITY_MIN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,INSTAL_AMT_INSTALMENT_MAX,HOUR_APPR_PROCESS_START,TOTALAREA_MODE,INSTAL_PAYMENT_PERC_VAR,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_RATE_DOWN_PAYMENT_MEAN,TARGET
0.12901586,0.5814837,0.04839604,-63,0.5021294,-2880.0,-6956.0,-113,7.2647057,0.32586667,21996.0,0.0,-132.19705,0.018209,-26.0,0.14851485,225.0,-150.0,1011.9233,0.19987877,42.0,494.0,490517.25,-28.0,-416.93738,33750.0,12.0,0.0,19237.5,0.902439,307208.47,-24.0,10.0,0.77869403,5688.669,0.16176471,4915.485,0.2,62886.69,6,0.2999,0.0077287997,0.4,0.2,0.09451453,0
0.5644944,0.3360615,0.07299902,-32,0.5021294,-1152.0,-4163.0,110,12.666667,0.25537142,40221.0,-1141.0,-34.5,0.003122,-973.0,0.2858543,5445.45,-322.0,1101.0,0.03005901,16.0,76.0,75363.71,-54.0,-627.0,78750.0,10.5,2.25,141919.66,0.85714287,3784.5,-333.5,37.5,0.9305175,5456.325,0.0,5458.5,1.0,5458.5,11,0.1025479,0.0,0.0,0.0,0.2090309,0
0.46330312,0.44183582,0.101594746,-99,0.5021294,-9810.0,-9798.0,-28,17.173914,0.09845454,4873.5,-1265.0,-452.0,0.008625,-426.0,1.0318949,3229.56,-1212.0,751.0,0.0038121864,58.0,395.0,172653.2,-936.0,-161.0,49500.0,12.333333,1066.815,22407.84,0.90909094,187056.25,-965.0,18.0,0.9299652,16658.738,0.0,3229.56,0.6666667,72350.01,14,0.1025479,3.0302844,0.0,0.0,0.091230944,0
0.5738138,0.16146308,0.051267408,-117,0.5021294,-1645.0,-7272.0,-102,11.133333,0.09454667,31909.5,0.0,-31.333334,0.032561,-11.0,0.54224443,143.055,-907.4482,1263.0,0.005827547,49.0,334.0,1689.3334,774.7538,-192.0,84375.0,14.875,0.0,257651.02,0.8888889,1689.3334,-827.34595,14.0,0.91253316,49675.594,0.0,18000.0,0.375,353115.0,12,0.0598,7.00765,0.625,0.0,0.08192415,0
0.42637175,0.31703177,0.03317507,-104,0.5021294,-657.0,-1075.0,-51,5.142857,0.480375,34587.0,-2255.0,-12.0,0.010006,-273.0,0.06906077,24402.555,-907.4482,2454.0,0.004107482,8.0,36.0,490517.25,774.7538,-102.0,36000.0,12.5,5242.4604,257651.02,0.7777778,307208.47,-827.34595,6.0,1.0133724,44975.03,0.0,24460.83,0.0,168118.52,12,0.0574,0.0,0.5,1.0,0.10426313,0
0.6979691,0.23922628,0.048291538,-29,0.5021294,-4298.0,-3142.0,10,13.25,0.16808888,34038.0,-348.0,-132.19705,0.010276,-234.0,0.2872976,13113.315,-106.0,1011.9233,0.07275849,15.0,53.0,490517.25,-14.0,-416.93738,101250.0,12.0,5242.4604,23175.0,0.6666667,307208.47,-7.0,4.0,1.6099918,13114.8,0.0,13115.295,1.0,13115.295,13,0.1025479,0.0,0.0,0.0,0.42662552,0
0.3468123,0.5108563,0.038746666,26,0.64105886,-262.0,-2786.0,73,8.548388,0.09686667,26154.0,-1927.0,-132.19705,0.010643,-250.0,0.4,0.135,-881.0,1011.9233,0.008751759,29.0,530.0,490517.25,-666.0,-416.93738,135000.0,14.5,5242.4604,72400.5,0.94,307208.47,-695.0,15.5,0.984759,15095.462,3.435484,10041.66,0.0,30174.795,9,0.1025479,0.15324062,0.0,0.25,0.036303937,0
0.6719127,0.73801965,0.05106,102,0.6922117,-2632.0,-4838.0,20,25.363636,0.1571077,45954.0,-492.0,-132.19705,0.035792,-163.0,0.325,4953.285,-785.0,1011.9233,0.07275849,45.0,279.0,551250.0,1041.0,-416.93738,97500.0,13.0,5242.4604,344317.5,0.9166667,307208.47,-600.5,24.0,1.25,9990.994,0.0,4953.285,0.0,60368.086,11,0.1025479,0.0,1.0,0.0,0.21781819,0
0.7413878,0.7421816,0.054243904,-17,0.5021294,-2447.0,-936.0,-25,15.043478,0.07413334,20016.0,0.0,-27.5,0.04622,-61.0,0.73170733,9819.99,-292.0,1071.0,0.05102394,26.0,346.0,763872.1,177.0,-760.0,135000.0,15.0,0.0,255797.23,0.9166667,186660.5,-708.6,11.333333,1.1819655,25528.55,0.0,9860.535,0.25,105213.734,11,0.0144,0.5420136,0.75,0.0,0.14631303,0
0.100455485,0.062524475,0.046613924,-94,0.31861916,-974.0,-3278.0,83,7.1538463,0.1473,13257.0,-797.0,-21.0,0.028663,-440.0,0.3164557,210.6,-163.0,638.0,0.07275849,12.0,93.0,100297.234,-100.0,-118.0,90000.0,14.0,3470.0176,78692.17,0.9230769,38059.0,-336.25,12.0,1.0049824,9786.112,1.9230769,10617.12,0.0,10617.12,16,0.1025479,0.07368267,0.0,0.0,0.09946104,0
0.67368907,0.71657026,0.031492274,35,0.5021294,-596.0,-7870.0,64,12.26564,0.32063332,43285.5,0.0,-238.5,0.008575,-327.7884,0.09821896,5198.1606,-454.0,-385.0,0.07275849,37.84903,390.6451,494884.56,1372.0,-1495.0,67500.0,12.661583,651.0,250837.77,0.90468615,89464.5,-1425.25,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,14,0.0823,20770.508,0.47940668,0.25491133,0.08192415,0
0.7008103,0.46865967,0.042653464,71,0.32248306,-1338.0,-1814.0,43,4.4761906,0.16569231,19386.0,-863.0,-20.5,0.015221,-13.0,0.25742576,12.6,-587.0,92.0,0.0067737163,61.0,282.0,49119.766,-401.0,-457.0,58500.0,13.0,0.0,52911.0,0.93333334,12960.5,-558.25,10.5,0.9961003,12642.738,0.06349207,3375.0,0.25,77680.62,13,0.1025479,0.015375468,0.5,0.25,0.108920276,0
0.6556391,0.5108563,0.02941353,92,0.43881887,-829.0,-6585.0,-45,0.33333334,0.2449,22041.0,0.0,-132.19705,0.022625,-2776.0,0.12010425,0.36,-907.4482,1011.9233,0.51127034,1.0,2.0,490517.25,774.7538,-416.93738,30000.0,9.0,5242.4604,257651.02,0.4893617,307208.47,-827.34595,6.0,0.50560373,2262.3225,5.1666665,2905.11,0.0,2715.075,15,0.1004,0.16661364,0.5,0.0,0.100113414,0
0.32426012,0.3217353,0.044636894,-20,0.80564994,-2384.1423,-10316.0,-128,6.2608695,0.061114285,9625.5,-241.0,-19.0,0.018029,-35.0,0.730384,6160.905,-97.0,399.0,0.007621672,13.0,144.0,873715.75,186.0,-146.0,157500.0,8.5,5242.4604,255999.16,0.92,8.0,-886.7,17.666666,0.8799276,7500.559,0.0,6166.35,0.16666667,10551.735,8,0.0673,0.0,0.5,0.33333334,0.0,0
0.59101677,0.5064842,0.04685436,-18,0.4736149,-841.0,-1401.0,115,17.987654,0.17734376,25537.5,-933.0,-66.5,0.019689,-34.0,0.2642008,1687.5,-518.0,97.0,0.0038377591,34.0,1457.0,134248.62,10439.0,-167.0,48000.0,14.333333,0.0,307414.5,0.9879518,20453.467,-634.0,30.363636,0.98288965,7055.372,0.0,1687.5,0.25,9500.625,15,0.4782,0.0,0.25,0.083333336,0.012101647,0
0.70576584,0.7091891,0.0275,-116,0.32219923,-148.0,-9588.0,5,12.26564,0.2969228,37125.0,-109.0,-38.0,0.031329,-327.7884,0.09261667,5198.1606,-1268.0,632.0,0.07275849,37.84903,390.6451,324012.5,-172.0,-463.0,62516.25,12.661583,5242.4604,315000.0,0.6666667,307208.47,-156.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,9,0.1025479,20770.508,0.47940668,0.25491133,0.08192415,0
0.5687633,0.508287,0.048877146,50,0.5021294,-4100.0,-681.0,122,8.375,0.19733334,26640.0,-385.0,-26.0,0.014464,-128.0,0.24768825,8986.005,-343.0,886.0,0.004653182,21.0,134.0,8844.5,-161.0,-210.0,135000.0,9.333333,5242.4604,67500.0,0.85,307208.47,-250.0,11.2,0.95252556,22427.13,0.0,2250.0,0.0,125873.15,6,0.1025479,0.0,0.33333334,0.33333334,0.02486842,0
0.6797502,0.5108563,0.042586267,42,0.5021294,-5412.0,-2214.0,39,6.5,0.083848484,24903.0,-213.0,-132.19705,0.04622,-43.0,0.50789547,14890.14,-1676.0,1011.9233,0.007252485,14.0,169.0,490517.25,-1342.0,-416.93738,99000.0,10.333333,0.0,30049.65,0.93333334,307208.47,-1371.0,11.0,0.99384105,24372.418,0.0,4500.0,0.33333334,52135.875,14,0.1025479,0.0,0.5,0.16666667,0.05446919,0
0.697134,0.5937176,0.032455366,47,0.5021294,-4193.0,-4103.0,14,3.7857144,0.13858823,21204.0,-427.0,-47.25,0.006629,-19.0,0.23418559,132.345,-921.0,206.0,0.07275849,18.0,106.0,803848.3,-582.0,-159.0,153000.0,9.0,3293.4263,179492.25,0.90468615,64688.25,-706.0,0.0,1.0,3431.25,0.21428572,5625.0,0.0,8865.0,9,0.009,0.03401169,1.0,0.0,0.0,0
0.53164023,0.59892625,0.044439323,-29,0.5021294,-1584.0,-1600.0,-121,2.76,0.069723405,14746.5,-985.0,-102.0,0.035792,-21.0,0.63736594,609.03,-985.0,516.0,0.29769647,20.0,69.0,78012.5,-711.0,-590.0,105750.0,11.666667,5242.4604,47650.5,0.92105263,307208.47,-740.0,21.0,0.6260905,33584.75,0.24,14625.0,0.0,531213.0,11,0.1025479,0.0,0.6666667,0.0,0.0,0
0.48756725,0.5108563,0.05097603,45,0.5021294,-449.0,-242.0,-40,10.666667,0.2567597,37134.0,-151.0,-132.19705,0.007274,-29.0,0.19853595,64.08,-907.4482,1011.9233,0.13975033,38.0,64.0,490517.25,774.7538,-416.93738,72312.75,14.166667,5242.4604,257651.02,1.0,307208.47,-827.34595,6.0,1.1273787,5961.36,1.5,2250.0,1.0,8942.04,17,0.1025479,0.2561939,0.0,0.16666667,0.5288313,0
0.4135403,0.6058363,0.04863611,-122,0.6113546,-3548.0,-4703.0,-95,4.3333335,0.27672,31131.0,-644.0,-245.66667,0.010556,-561.0,0.17575929,18499.86,-1039.0,134.0,0.07275849,8.0,13.0,215600.5,-25.0,-791.0,37500.0,16.0,0.0,196930.28,0.75,165636.33,-881.8,6.0,1.8997084,34789.336,0.0,18499.86,1.0,67368.28,11,0.1025479,0.0,0.0,0.0,0.5305482,0
0.636724,0.5108563,0.05,111,0.3861942,-4878.0,-7831.0,-30,13.357142,0.1,11250.0,-348.0,-132.19705,0.01885,-14.0,0.5,12752.46,-907.4482,1011.9233,0.0,21.0,187.0,490517.25,774.7538,-416.93738,56250.0,13.0,5242.4604,257651.02,1.0,307208.47,-827.34595,9.0,1.0,12752.46,0.0,11250.0,0.33333334,12752.46,11,0.1025479,0.0,0.6666667,0.33333334,0.0,0
0.7277549,0.5100895,0.0639077,21,0.35103074,-2788.0,-999.0,92,12.666667,0.1631875,58747.5,-556.0,-5.0,0.04622,-33.0,0.39162126,34143.75,-965.0,273.0,0.021866867,44.0,228.0,211722.33,-323.0,-63.0,180000.0,16.666666,5242.4604,297000.0,0.94736844,42924.5,-322.0,11.0,0.948623,53288.28,0.0,34143.75,0.33333334,130607.77,17,0.0094,0.0,0.6666667,0.6666667,0.10377237,0
0.60514,0.62799084,0.046954613,127,0.5021294,-591.0,-2185.0,-69,2.46875,0.07372222,17914.5,-2609.0,-6.4,0.010966,-32.0,0.63691264,34.965,-772.0,-10.0,0.56515414,19.0,79.0,790632.56,-407.0,-379.0,121500.0,12.0,0.0,130233.6,1.0,252639.7,-1109.6,3.0,0.5315798,3135.6125,0.03125,5734.08,0.5,6903.09,16,0.1025479,0.015167936,0.5,0.0,0.108152024,0
0.26525635,0.2707074,0.054465372,29,0.5021294,-1411.0,-4350.0,-82,14.583333,0.3415238,32274.0,-686.0,-54.0,0.00712,-334.0,0.15947752,9824.4,-932.0,1011.9233,0.010728798,22.0,175.0,181804.5,-658.0,-329.0,23625.0,13.5,3403.6426,43858.62,0.9230769,307208.47,-657.0,24.0,0.83125997,9855.915,0.0,9858.78,0.5,9858.78,10,0.0705,0.0,0.0,0.5,0.0,0
0.07586251,0.5226973,0.032255746,11,0.5021294,-8390.0,-2557.0,79,12.586206,0.13892858,26257.5,-667.0,-129.66667,0.006629,-20.0,0.23217504,1276.65,-122.0,284.0,0.20526807,63.0,1460.0,134521.47,243.0,-173.0,94500.0,6.0,0.0,114283.5,0.9655172,9185.333,-452.0,30.25,0.79546595,19004.037,0.6465517,6726.96,0.4,199617.25,9,0.1025479,0.5511281,0.4,0.4,0.054454546,0
0.686994,0.63637614,0.04690262,-1,0.46581197,-5558.0,-4190.0,-25,13.1875,0.2335,21015.0,-1317.0,-313.5,0.025164,-936.0,0.20086774,4.185,-907.4482,-1723.0,0.07275849,39.0,211.0,3346284.5,774.7538,-245.0,45000.0,13.0,0.0,257651.02,0.9230769,3346284.5,-827.34595,12.0,0.87942237,3361.2131,2.4375,4483.665,0.0,4483.665,10,0.0073,0.19777869,0.0,0.0,0.088057235,0
0.30748746,0.6195277,0.05,-100,0.23408377,-2600.0,-326.0,60,12.477612,0.08571429,13500.0,-582.0,-9.666667,0.025164,-292.0,0.5833333,0.765,-998.0,-3.0,0.003043327,42.0,836.0,570707.0,-436.0,-10.0,157500.0,12.125,0.0,60328.0,0.94736844,37072.0,-907.8889,11.0,0.91103107,7439.6235,0.14925373,6349.68,0.375,22686.75,10,0.0589,0.023412695,0.625,0.0,0.0,0
0.46632764,0.7801436,0.03674,74,0.5740573,-2379.0,-4251.0,-91,9.125,0.09436644,24799.5,-2272.0,-132.19705,0.010032,-98.0,0.38933334,9942.48,-773.0,1011.9233,0.001259348,13.0,73.0,218192.02,-615.0,-416.93738,131400.0,7.5,0.0,104999.055,0.8,307208.47,-721.3,5.0,0.9749067,16912.855,0.0,9942.48,0.0,29389.77,9,0.1025479,0.0,0.0,0.0,0.0,0
0.34613395,0.48124933,0.0923,18,0.4282149,-1477.0,-6871.0,4,9.777778,0.0923,20767.5,-573.0,-19.333334,0.031329,-22.0,1.0,270.18,-772.0,63.0,0.024509115,32.0,176.0,1052933.5,-223.0,-156.0,75000.0,15.409091,30249.0,217500.0,0.94736844,109324.336,-1108.0,28.0,0.94007516,5749.78,0.11111111,2810.97,0.18181819,10753.92,14,0.0826,0.050669413,0.77272725,0.045454547,0.12438224,0
0.6199454,0.5108563,0.05,-29,0.6994499,-280.0,-4120.0,105,12.26564,0.25,45000.0,-550.0,-132.19705,0.035792,-327.7884,0.2,5198.1606,-907.4482,1011.9233,0.07275849,37.84903,390.6451,490517.25,774.7538,-416.93738,90000.0,12.661583,5242.4604,257651.02,0.90468615,307208.47,-827.34595,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,15,0.1025479,20770.508,0.47940668,0.25491133,0.08192415,0
0.66182816,0.35895124,0.032420702,94,0.16491655,-4893.0,-4770.0,89,3.6349206,0.2913,26217.0,-2143.0,-10.666667,0.025164,-18.0,0.11129661,104.895,-710.0,34.0,0.18867074,34.0,229.0,744020.0,-314.0,-223.0,22500.0,16.25,1425.4875,85889.37,0.9375,778540.3,-1175.8334,7.5,0.64943516,8864.876,0.20634921,8407.305,0.25,23166.72,9,0.1025479,0.03135775,0.25,0.0,0.0,0
0.59667075,0.6041126,0.042838063,-84,0.5021294,-2384.1423,-7841.0,-92,17.4,0.14255555,11547.0,-955.0,-11.666667,0.016612,-801.0,0.30050084,3167.685,-325.0,62.0,0.07275849,23.0,87.0,679462.9,-143.0,-35.0,40500.0,17.0,0.0,93197.57,0.8333333,1962.3334,-728.7143,6.0,1.2873564,3764.187,0.0,3167.685,0.0,6150.195,12,0.1025479,0.0,1.0,0.0,0.24310064,0
0.6096922,0.09322509,0.04688789,-121,0.5021294,-2027.0,-7016.0,-73,4.923077,0.16673334,22509.0,-646.0,-485.83334,0.035792,-295.0,0.28121483,1.755,-283.0,-2166.0,0.026013695,34.0,64.0,932145.25,-71.0,-78.0,33750.0,13.666667,3831.4285,130926.7,0.9230769,924231.6,-854.5714,13.2,0.88456994,49604.062,0.30769232,6750.0,0.16666667,354802.1,10,0.1025479,0.076911986,0.8333333,0.16666667,0.08192415,0
0.71650547,0.68638235,0.053473335,-101,0.5021294,-3838.0,-7140.0,98,1.3717948,0.22280556,36094.5,-1475.0,-132.19705,0.026392,-856.0,0.24,200.61,-260.0,1011.9233,0.07275849,28.0,107.0,389368.34,-231.0,-416.93738,81000.0,15.0,0.0,62439.895,0.90468615,307208.47,-735.0,0.0,0.0,1242.7153,0.0,3375.0,0.0,28980.0,16,0.1025479,0.0,1.0,0.0,0.08192415,0
0.25599915,0.5108563,0.03242276,68,0.5021294,-2384.1423,-9357.0,111,14.0,0.14923684,25519.5,-285.0,-132.19705,0.006852,-23.0,0.21725707,73.395,-907.4482,1011.9233,0.07275849,46.0,154.0,490517.25,774.7538,-416.93738,171000.0,13.0,5242.4604,257651.02,1.0,307208.47,-827.34595,12.0,1.0,5094.495,1.0909091,6226.605,0.0,6226.605,5,0.1025479,0.15329193,1.0,0.0,0.0,1
0.61880094,0.80045134,0.029339854,77,0.5021294,-3364.0,-7167.0,20,7.75,0.175,37800.0,0.0,-132.19705,0.010147,-66.0,0.1676563,3891.555,-1124.0,1011.9233,0.18803549,36.0,434.0,666372.7,247.0,-416.93738,108000.0,12.0,0.0,268413.3,0.9491525,307208.47,-506.2,12.0,0.73350877,14416.259,0.035714287,3891.555,0.2,45334.125,13,0.0165,0.0,0.2,0.2,0.10360986,0
0.3773672,0.49386287,0.02643745,-8,0.26549128,-791.0,-6351.0,-62,12.26564,0.26088,58698.0,-5.0,-61.0,0.018634,-327.7884,0.101339504,5198.1606,-1185.0,-84.0,0.07275849,37.84903,390.6451,336856.25,642.0,-420.0,112500.0,12.661583,0.0,138838.5,0.90468615,307208.47,-1036.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,16,0.097,20770.508,0.47940668,0.25491133,0.08192415,0
0.6684083,0.3996756,0.04236227,70,0.7674414,-2542.0,-666.0,-117,9.842105,0.0725,22837.5,-2416.0,-774.8,0.035792,-109.0,0.5843072,20789.775,-640.0,-2558.0,0.013562838,26.0,187.0,409685.56,-457.0,-606.0,315000.0,13.5,5737.5,118107.9,0.90909094,723186.8,-524.2,17.333334,1.0384774,121300.56,0.0,20972.205,0.5,1377600.1,12,0.3254,0.0,0.5,0.25,0.07884421,0
0.37855482,0.36061257,0.04897647,-117,0.37290815,-274.0,-6953.0,43,2.9756098,0.104075,18733.5,-605.0,-12.5,0.015221,-11.0,0.47058824,25.47,-369.0,64.0,0.0,19.0,122.0,17883.0,-144.0,-489.0,60000.0,11.444445,0.0,0.0,0.33333334,10804.5,-144.0,29.6,1.0,9248.223,0.0,3452.895,0.22222222,136972.58,11,0.1025479,0.0,0.6666667,0.11111111,0.0,1
0.7387376,0.5460232,0.05,115,0.6085471,-2814.0,-6800.0,-70,9.02963,0.114583336,12375.0,-1516.0,-22.0,0.020713,-64.0,0.43636364,126.855,-896.0,84.0,0.016678927,50.0,1219.0,259516.28,76.0,-196.0,108000.0,11.8,0.0,109670.25,0.96363634,33409.332,-694.3333,15.6,1.0437438,4206.2183,0.0,4204.71,0.2,20628.99,14,0.0807,0.0,0.4,0.4,0.08441942,0
0.28753468,0.6463299,0.038914062,127,0.5021294,-4816.0,-3589.0,-122,9.7027025,0.171325,30838.5,-1280.0,-15.0,0.020713,-11.0,0.22713593,3423.285,-945.0,1011.9233,0.010739326,30.0,718.0,605299.3,-580.0,-188.0,36000.0,10.2,0.0,93508.875,0.96153843,307208.47,-1332.75,23.2,0.9610275,21427.139,0.0,3423.285,0.0,34767.496,9,0.1025479,0.0,0.6,0.4,0.070111215,0
0.20609413,0.5108563,0.05,60,0.47357303,-697.0,-368.0,-116,10.727273,0.1,9000.0,-337.0,-132.19705,0.008625,-11.0,0.5,5240.385,-907.4482,1011.9233,0.07275849,38.0,118.0,490517.25,774.7538,-416.93738,30000.0,18.0,5242.4604,257651.02,1.0,307208.47,-827.34595,24.0,0.82563674,5240.385,0.09090909,5240.385,0.0,5240.385,15,0.1756,0.0,0.0,0.0,0.0,0
0.07459981,0.5108563,0.07995377,-4,0.5021294,-240.0,-15.0,37,12.26564,0.12105,10894.5,-15.0,-5.0,0.031329,-327.7884,0.66050196,5198.1606,-907.4482,1011.9233,0.07275849,37.84903,390.6451,490517.25,774.7538,-15.0,45000.0,12.661583,5242.4604,257651.02,0.90468615,307208.47,-827.34595,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,11,0.1025479,20770.508,0.47940668,0.25491133,0.08192415,0
0.32679036,0.17982176,0.06823576,-127,0.2733869,-413.0,-9974.0,-45,6.8311687,0.115,6210.0,-418.0,-40.0,0.01885,-24.0,0.5933544,1.89,-907.4482,1047.0,0.020580811,39.0,526.0,490517.25,774.7538,-147.0,18000.0,13.4,5242.4604,257651.02,0.9591837,307208.47,-827.34595,14.0,0.9726696,9465.532,1.4025974,3082.635,0.4,255719.7,13,0.011,0.08688887,0.4,0.2,0.103361234,0
0.39204037,0.367291,0.039659005,110,0.2470722,-881.0,-6095.0,58,38.434784,0.20702,46579.5,-828.0,-82.666664,0.01885,-141.0,0.19157088,3364.29,-369.0,1671.0,0.0047735767,133.0,884.0,10755.583,-155.0,-152.0,112500.0,13.75,0.0,362054.25,0.7209302,4296.3335,-153.0,11.0,0.95015305,9106.177,0.0,3364.29,0.0,26824.68,10,0.1025479,0.0,0.75,0.25,0.03148401,0
0.27054873,0.5108563,0.051867068,90,0.46765125,-3501.0,-9261.0,-73,7.6585364,0.28613332,77256.0,-1787.0,-132.19705,0.008625,-27.0,0.18126889,8976.645,-907.4482,1011.9233,0.022253605,21.0,314.0,490517.25,774.7538,-416.93738,135000.0,14.25,5242.4604,257651.02,0.9318182,307208.47,-827.34595,10.5,1.151547,42485.51,0.0,8995.815,0.0,86235.08,11,0.1025479,0.0,0.5,0.0,0.19989645,0
0.6419629,0.5108563,0.054497585,-73,0.5021294,-1798.0,-10.0,8,12.833333,0.10521667,28408.5,-825.0,-132.19705,0.035792,-652.0,0.5179558,9831.015,-907.4482,1011.9233,0.07275849,18.0,77.0,490517.25,774.7538,-416.93738,135000.0,15.0,5242.4604,257651.02,0.85714287,307208.47,-827.34595,6.0,1.0556489,9871.215,0.0,9879.255,0.0,9879.255,12,0.1025479,0.0,1.0,0.0,0.10416799,0
0.32101044,0.5108563,0.07925795,-60,0.35472667,-216.0,-569.0,-17,5.8913045,0.5277647,40374.0,-1449.0,-132.19705,0.019689,-223.0,0.15017667,0.9,-461.0,1011.9233,0.012124664,38.0,271.0,490517.25,-65.0,-416.93738,19125.0,12.333333,5242.4604,192461.81,0.88235295,307208.47,-55.0,7.5,0.98066485,12667.298,6.7826085,11954.7,0.16666667,27187.02,10,0.0583,0.22684135,0.6666667,0.33333334,0.10892401,1
0.6236993,0.67065173,0.042536065,-118,0.5021294,-2881.0,-6243.0,86,21.956522,0.23953333,32337.0,-1928.0,-653.0,0.01885,-762.0,0.1775789,4585.59,-70.0,313.0,0.004826297,67.0,505.0,361846.34,295.0,-788.0,45000.0,14.0,0.0,36902.25,0.8888889,307208.47,-586.5,8.0,1.1795578,9249.799,0.0,4604.31,0.33333334,17783.1,9,0.1025479,0.0,0.33333334,0.33333334,0.17995836,0
0.56831276,0.38762534,0.0377,41,0.5021294,-3937.0,-34.0,-127,12.881579,0.09425,13572.0,-931.0,-30.5,0.00702,-40.0,0.4,16.065,-496.0,425.0,0.18893565,81.0,979.0,153981.77,-190.0,-274.0,144000.0,13.6,0.0,101643.75,0.95454544,175157.58,-306.5,16.8,0.7669449,12756.035,0.065789476,3659.4,0.0,280564.75,13,0.1121,0.0080137225,0.8,0.0,0.0,0
0.6883889,0.59892625,0.02895,62,0.5021294,-137.0,-3473.0,-128,12.26564,0.0965,13027.5,-468.0,-76.0,0.035792,-327.7884,0.3,5198.1606,-907.4482,441.0,0.07275849,37.84903,390.6451,490517.25,774.7538,-622.0,45000.0,12.661583,5242.4604,257651.02,0.90468615,307208.47,-827.34595,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,8,0.1025479,20770.508,0.47940668,0.25491133,0.08192415,0
0.39643753,0.5108563,0.05106,57,0.5021294,-6656.0,-6884.0,79,8.65,0.15318,34465.5,-316.0,-132.19705,0.026392,-30.0,0.33333334,5786.46,-907.4482,1011.9233,0.014084114,20.0,173.0,490517.25,774.7538,-416.93738,225000.0,14.25,5242.4604,257651.02,0.95238096,307208.47,-827.34595,5.0,1.0902853,9075.944,1.45,2250.0,0.0,12350.115,17,0.0057,0.0,0.0,0.0,0.16337502,0
0.34646067,0.6430256,0.02942083,-7,0.5021294,-11162.0,-4358.0,82,26.918919,0.17290565,20619.0,-1695.0,-12.25,0.006852,-486.0,0.17015539,9324.27,-500.0,122.0,0.032306045,142.0,996.0,677315.2,1326.0,-180.0,59625.0,9.333333,7917.0,519040.12,0.92105263,31030.25,-559.8333,31.333334,0.9215304,63693.34,0.0,9324.27,0.33333334,352389.0,5,0.1025479,9.597321,0.33333334,0.6666667,0.20456253,0
0.6678264,0.41010258,0.04430909,91,0.5021294,-2384.1423,-526.0,71,6.344262,0.28840238,21933.0,-3064.0,-71.5,0.031329,-15.0,0.15363637,3.555,-918.0,793.0,0.14074855,70.0,387.0,190770.95,-44.0,-498.0,38025.0,11.222222,5242.4604,117811.8,0.969697,24.5,-648.0,40.8,0.669654,15679.551,0.18032786,9000.0,0.22222222,215191.7,10,0.1025479,8.277932,0.5555556,0.0,0.08192415,0
0.7569296,0.75839305,0.051303413,21,0.5021294,-2384.1423,-6286.0,77,9.666667,0.1478,26604.0,-1150.0,-24.5,0.030755,-789.0,0.34711376,15648.3,-517.0,946.0,0.07275849,19.0,116.0,1077671.8,-194.0,-342.0,180000.0,10.0,5242.4604,180000.0,0.9230769,14964.5,-321.33334,12.0,1.0239035,15850.425,0.0,15868.8,0.0,15868.8,9,0.1025479,0.0,0.0,1.0,0.10164171,0
